decision_date,gamma,target_weight,variant
2024-10-01,5.0,0.6428045817271946,merton_unconstrained
2024-11-01,5.0,0.6124172733327979,merton_unconstrained
2024-12-02,5.0,0.9360388730616095,merton_unconstrained
2025-01-02,5.0,1.4196059261520635,merton_unconstrained
2025-02-03,5.0,0.9577891905078244,merton_unconstrained
2025-03-03,5.0,1.0015469549533755,merton_unconstrained
2025-04-01,5.0,0.635714095889813,merton_unconstrained
2025-05-01,5.0,0.357533706856564,merton_unconstrained
2025-06-02,5.0,0.19502611627226735,merton_unconstrained
2025-07-01,5.0,0.13215723637616011,merton_unconstrained
2025-08-01,5.0,0.09276329042744241,merton_unconstrained
2025-09-02,5.0,0.34900614331685287,merton_unconstrained
2025-10-01,5.0,0.5228039387182823,merton_unconstrained
2025-11-03,5.0,0.6230919590765193,merton_unconstrained
2025-12-01,5.0,0.5113909727408301,merton_unconstrained
2018-02-01,5.0,1.0,merton_long_only
2018-03-01,5.0,1.0,merton_long_only
2018-04-02,5.0,1.0,merton_long_only
2018-05-01,5.0,1.0,merton_long_only
2018-06-01,5.0,1.0,merton_long_only
2018-07-02,5.0,1.0,merton_long_only
2018-08-01,5.0,1.0,merton_long_only
2018-09-04,5.0,1.0,merton_long_only
2018-10-01,5.0,1.0,merton_long_only
2018-11-01,5.0,1.0,merton_long_only
2018-12-03,5.0,1.0,merton_long_only
2019-01-02,5.0,0.5999579198137767,merton_long_only
2019-02-01,5.0,0.5448444097933883,merton_long_only
2019-03-01,5.0,0.43028356975831006,merton_long_only
2019-04-01,5.0,0.48894018822222013,merton_long_only
2019-05-01,5.0,0.5672080754614898,merton_long_only
2019-06-03,5.0,0.2600441759023456,merton_long_only
2019-07-01,5.0,0.5301501635515614,merton_long_only
2019-08-01,5.0,0.5786534927329638,merton_long_only
2019-09-03,5.0,0.4182823723852883,merton_long_only
2019-10-01,5.0,0.5851700473701754,merton_long_only
2019-11-01,5.0,0.6244636355578925,merton_long_only
2019-12-02,5.0,0.66799782721567,merton_long_only
2020-01-02,5.0,0.8076422644858127,merton_long_only
2020-02-03,5.0,0.8860739085307258,merton_long_only
2020-03-02,5.0,0.64334841297337,merton_long_only
2020-04-01,5.0,0.4637909330568194,merton_long_only
2020-05-01,5.0,0.5684388599879002,merton_long_only
2020-06-01,5.0,0.530896897902971,merton_long_only
2020-07-01,5.0,0.6333058216193492,merton_long_only
2020-08-03,5.0,0.6999392672373485,merton_long_only
2020-09-01,5.0,0.7151935031358977,merton_long_only
2020-10-01,5.0,0.5920289830113583,merton_long_only
2020-11-02,5.0,0.5766969999195749,merton_long_only
2020-12-01,5.0,0.7679028706926926,merton_long_only
2021-01-04,5.0,0.958932498547534,merton_long_only
2021-02-01,5.0,0.9529503892220621,merton_long_only
2021-03-01,5.0,0.8423170340159138,merton_long_only
2021-04-01,5.0,0.7658146332503829,merton_long_only
2021-05-03,5.0,0.7499489318454357,merton_long_only
2021-06-01,5.0,0.8353318666696976,merton_long_only
2021-07-01,5.0,0.8216547666025191,merton_long_only
2021-08-02,5.0,0.8227609503279085,merton_long_only
2021-09-01,5.0,0.888699314192345,merton_long_only
2021-10-01,5.0,0.7827211346604678,merton_long_only
